time,SlrW_Avg,SlrW_Max,SlrW_Min,SlrMJ_Tot,PAR_Den_Avg,PAR_Den_Max,PAR_Den_Min,PAR_Tot_Tot,AirTC_Avg,RH,VWC_Avg,EC_Avg,T_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg
2021-11-05 1:40,0,0,0,0,0.001,0.015,0,0.00035342,13.8,90.5,0.434,0.298,15.54,0.434,0.298,15.54
2021-11-05 1:50,0,0,0,0,0.001,0.015,0,0.000415982,13.76,90.4,0.434,0.298,15.5,0.434,0.298,15.5
2021-11-05 2:00,0,0,0,0,0.001,0.016,0,0.000346832,13.69,90.4,0.434,0.298,15.47,0.434,0.298,15.47
2021-11-05 2:10,0,0,0,0,0.001,0.017,0,0.000358788,13.65,90.5,0.434,0.297,15.45,0.434,0.297,15.44
2021-11-05 2:20,0,0,0,0,0,0.007,0,0.00015517,13.6,90.5,0.434,0.297,15.4,0.434,0.297,15.4
2021-11-05 2:30,0,0,0,0,0,0.017,0,0.000253315,13.56,90.5,0.434,0.297,15.35,0.434,0.297,15.36
2021-11-05 2:40,0,0,0,0,0.001,0.024,0,0.000309488,13.52,90.5,0.434,0.297,15.31,0.434,0.297,15.32
2021-11-05 2:50,0,0,0,0,0,0.016,0,0.000249964,13.49,90.3,0.434,0.297,15.27,0.434,0.297,15.27
2021-11-05 3:00,0,0,0,0,0,0.008,0,0.000104365,13.39,90.4,0.434,0.297,15.22,0.434,0.297,15.22
2021-11-05 3:10,0,0,0,0,0,0.021,0,0.000186209,13.32,90.4,0.434,0.297,15.17,0.434,0.297,15.17
2021-11-05 3:20,0,0,0,0,0.001,0.018,0,0.000417572,13.25,90.5,0.434,0.296,15.12,0.434,0.296,15.12
2021-11-05 3:30,0,0,0,0,0,0.016,0,0.00028586,13.2,90.5,0.434,0.296,15.07,0.434,0.296,15.07
2021-11-05 3:40,0,0,0,0,0.001,0.025,0,0.000533154,13.13,90.5,0.434,0.296,15.02,0.434,0.296,15.02
2021-11-05 3:50,0,0,0,0,0,0.017,0,0.000187516,13.1,90.7,0.434,0.296,14.99,0.434,0.296,14.99
2021-11-05 4:00,0,0,0,0,0,0.022,0,0.000257802,13.05,90.8,0.434,0.296,14.96,0.434,0.296,14.96
2021-11-05 4:10,0,0,0,0,0.001,0.016,0,0.000333314,13.03,90.7,0.434,0.296,14.93,0.434,0.296,14.93
2021-11-05 4:20,0,0,0,0,0.001,0.019,0,0.000396131,12.98,90.7,0.434,0.296,14.88,0.434,0.296,14.88
2021-11-05 4:30,0,0,0,0,0.001,0.026,0,0.000530484,12.94,90.6,0.434,0.295,14.84,0.434,0.295,14.84
2021-11-05 4:40,0,0,0,0,0.001,0.029,0,0.000483173,12.87,90.5,0.434,0.295,14.8,0.434,0.295,14.8
2021-11-05 4:50,0,0,0,0,0.001,0.02,0,0.000405645,12.82,90.4,0.434,0.295,14.76,0.434,0.295,14.76
2021-11-05 5:00,0,0,0,0,0.001,0.019,0,0.000496208,12.77,90.6,0.434,0.295,14.71,0.434,0.295,14.71
2021-11-05 5:10,0,0,0,0,0.001,0.026,0,0.000644789,12.71,90.7,0.434,0.295,14.66,0.434,0.295,14.66
2021-11-05 5:20,0,0,0,0,0.001,0.016,0,0.000423309,12.66,90.5,0.434,0.295,14.61,0.434,0.295,14.61
2021-11-05 5:30,0,0,0,0,0.001,0.022,0,0.000374434,12.58,90.7,0.434,0.295,14.56,0.434,0.295,14.56
2021-11-05 5:40,0,0,0,0,0,0.011,0,0.000231192,12.51,90.6,0.434,0.295,14.51,0.434,0.295,14.51
2021-11-05 5:50,0,0,0,0,0.001,0.015,0,0.000417458,12.46,90.5,0.433,0.294,14.46,0.433,0.294,14.46
2021-11-05 6:00,0,0,0,0,0.001,0.019,0,0.000304773,12.38,90.4,0.433,0.294,14.43,0.433,0.294,14.43
2021-11-05 6:10,0,0,0,0,0.001,0.028,0,0.000685994,12.27,90.5,0.433,0.294,14.37,0.433,0.294,14.37
2021-11-05 6:20,0,0,0,0,0,0.01,0,0.000200068,12.19,90.5,0.433,0.294,14.31,0.433,0.294,14.31
2021-11-05 6:30,0,0,0,0,0.001,0.017,0,0.000309885,12.15,90.6,0.433,0.294,14.28,0.433,0.294,14.28
2021-11-05 6:40,0,0,0,0,0.003,0.04,0,0.001569699,12.14,90.8,0.433,0.294,14.23,0.433,0.294,14.23
2021-11-05 6:50,0,0,0,0,0.039,0.103,0,0.02355481,12.11,90.9,0.433,0.294,14.2,0.433,0.294,14.2
2021-11-05 7:00,0,0,0,0,0.155,0.261,0.063,0.09325846,12.06,90.8,0.433,0.293,14.18,0.433,0.293,14.18
2021-11-05 7:10,3.29,7.372,0,0.001973948,10.02,21.47,0.232,6.010995,12.02,90.4,0.433,0.293,14.15,0.433,0.293,14.15
2021-11-05 7:20,9.62,11.94,7.407,0.005774911,27.97,34.71,21.56,16.77924,11.76,82.9,0.433,0.293,14.03,0.433,0.293,14.03
2021-11-05 7:30,14.52,17.23,12.01,0.00871457,42.23,50.02,34.84,25.33524,11.42,83.2,0.433,0.293,13.85,0.433,0.293,13.84
2021-11-05 7:40,20.07,22.77,17.29,0.01204237,58.39,66.47,50.18,35.03622,11.28,84.2,0.433,0.293,13.85,0.433,0.293,13.85
2021-11-05 7:50,25.45,28.4,22.83,0.01526829,74.12,81.6,66.6,44.471,11.25,84.8,0.433,0.292,13.88,0.433,0.293,13.89
2021-11-05 8:00,41.42,61.01,28.47,0.02485142,96.6,117.5,81.7,57.94715,11.47,85.9,0.433,0.292,14.01,0.433,0.293,14.02
2021-11-05 8:10,68.73,75.28,45.67,0.04123565,135.3,147,117.9,81.19016,11.95,87.2,0.433,0.292,14.29,0.433,0.292,14.29
2021-11-05 8:20,84.6,105.2,47.36,0.05073329,171.6,207.7,127.6,102.9309,12.79,81.9,0.433,0.292,14.73,0.433,0.292,14.73
2021-11-05 8:30,90.9,109.4,54.74,0.05455643,188.3,217.1,137.4,112.9988,13.76,74.94,0.433,0.293,15.24,0.433,0.293,15.24
2021-11-05 8:40,80.4,106.8,44.51,0.04822039,177.3,220.2,116.3,106.3917,14.36,71.87,0.433,0.293,15.57,0.433,0.293,15.58
2021-11-05 8:50,129.4,151.7,94.6,0.07763432,265.4,304.7,202.5,159.2618,14.62,69.75,0.433,0.293,15.81,0.433,0.293,15.82
2021-11-05 9:00,157.6,163.2,151.9,0.09457719,326.2,349.3,305.2,195.6974,15.58,66.5,0.433,0.293,16.34,0.433,0.293,16.34
2021-11-05 9:10,167.1,183.8,157.5,0.1002852,369.9,388.1,348.6,221.9172,17.33,63.9,0.433,0.293,17.14,0.433,0.293,17.14
2021-11-05 9:20,185.7,208.8,150.7,0.111418,396.5,431.2,324.9,237.8807,18.54,51.15,0.433,0.293,17.97,0.433,0.293,17.97
2021-11-05 9:30,216.5,266.5,178.9,0.1299033,433.6,468.4,397.3,260.1636,18.19,52.9,0.433,0.293,18.28,0.433,0.293,18.28
2021-11-05 9:40,242.1,277.7,171.3,0.1452756,513.8,564.3,411.1,308.2751,17.45,52.25,0.433,0.293,18.68,0.433,0.293,18.69
2021-11-05 9:50,157.3,222.6,107.4,0.09440863,358.7,495.8,258.4,215.2286,17.37,52.44,0.433,0.293,18.89,0.433,0.293,18.88
2021-11-05 10:00,211.2,334.9,95.4,0.1267224,415.9,599.6,218,249.5604,17.26,53.42,0.433,0.293,18.79,0.433,0.293,18.79
2021-11-05 10:10,288.8,354.8,196.1,0.1733039,615.2,654.5,569.1,369.1375,17.61,51.25,0.432,0.293,19.4,0.432,0.292,19.4
2021-11-05 10:20,258.1,354.4,166.8,0.1548476,529.9,642.6,345.3,317.945,17.76,52.06,0.432,0.293,20.06,0.432,0.293,20.06
2021-11-05 10:30,263.7,335.8,181.2,0.1582016,523.5,664.5,367.9,314.1119,18.71,46.83,0.432,0.293,20.54,0.432,0.293,20.54
2021-11-05 10:40,279,332,100.8,0.1673768,506.5,640.7,235.8,303.907,18.94,47.91,0.432,0.293,20.7,0.432,0.293,20.7
2021-11-05 10:50,280.9,338.2,129.7,0.1685277,565.5,712.8,299.4,339.3201,18.97,47.44,0.432,0.293,21.07,0.432,0.293,21.07
2021-11-05 11:00,319.6,352,139.4,0.1917635,652.8,728.6,285.4,391.6839,19.65,45.79,0.432,0.293,21.52,0.432,0.293,21.52
2021-11-05 11:10,196.3,327.8,55.44,0.117772,421.9,674.1,142.5,253.1558,19.99,46.34,0.432,0.293,21.51,0.432,0.293,21.51
2021-11-05 11:20,163.9,315.7,77,0.09835541,402,760.5,186.5,241.2036,19.84,45.94,0.432,0.293,21.17,0.432,0.293,21.17
2021-11-05 11:30,250.2,337.7,145.6,0.1501425,584.1,809,343.9,350.4527,19.75,47.93,0.432,0.293,21.34,0.432,0.293,21.34
2021-11-05 11:40,294.5,332.8,237.8,0.176676,557.3,634.8,500.8,334.3708,20.19,42.7,0.432,0.293,21.54,0.432,0.293,21.54
2021-11-05 11:50,245.6,269.8,224.9,0.1473444,674,773.6,578.1,404.3961,20.97,42.02,0.432,0.293,21.9,0.432,0.293,21.9
2021-11-05 12:00,299.6,370.7,102.7,0.1797419,634.6,735.9,267.1,380.7444,21.55,39.44,0.432,0.294,22.04,0.432,0.294,22.03
2021-11-05 12:10,343.7,361.2,315.5,0.206195,660.3,702.9,582.9,396.1688,21.81,40.62,0.432,0.294,22.24,0.432,0.294,22.24
2021-11-05 12:20,300.1,378.5,215.3,0.1800747,667.5,720.4,608.7,400.4819,22.1,40.51,0.432,0.294,22.47,0.432,0.294,22.46
2021-11-05 12:30,339.2,389,186.2,0.2035452,636.1,730.9,484.1,381.6715,23.14,38.25,0.432,0.294,22.79,0.432,0.294,22.79
2021-11-05 12:40,321.6,389,167.8,0.1929704,651.2,755.9,503.5,390.709,22.8,39.49,0.432,0.294,22.84,0.432,0.294,22.83
2021-11-05 12:50,325.3,405.7,189.8,0.1951559,633.8,767,409.4,380.298,23.13,39.28,0.432,0.294,22.91,0.432,0.294,22.91
2021-11-05 13:00,289.8,328.5,234.6,0.1738917,606.5,689.6,481,363.8991,22.02,42.35,0.432,0.294,22.64,0.432,0.294,22.65
2021-11-05 13:10,309.5,345.7,266.3,0.1857043,636.8,715.3,559.5,382.056,22.5,40.1,0.432,0.294,22.64,0.432,0.294,22.64
2021-11-05 13:20,261.6,328.1,138.3,0.1569691,545.2,692.8,375.2,327.1215,22.89,41.1,0.432,0.294,22.8,0.432,0.294,22.8
2021-11-05 13:30,280.3,314.5,235,0.1681539,571.8,647.5,482.8,343.0591,23.08,39.46,0.432,0.294,22.98,0.432,0.294,22.98
2021-11-05 13:40,255.1,288.9,208,0.1530329,532.3,576,463.1,319.3572,22.94,42.18,0.432,0.295,23.04,0.432,0.294,23.04
2021-11-05 13:50,247.7,288.1,192.4,0.1485981,512,591.5,419.5,307.2256,22.65,41.95,0.432,0.295,23.07,0.432,0.295,23.07
2021-11-05 14:00,172.7,231.6,97,0.1036281,384.6,515.9,229.6,230.7869,22.36,43.97,0.432,0.295,22.94,0.432,0.295,22.94
2021-11-05 14:10,158.4,235.7,104.1,0.09504892,345.5,489.8,240.9,207.311,22.25,44.74,0.432,0.295,22.69,0.432,0.295,22.69
2021-11-05 14:20,160.6,192.6,117,0.09638645,330.1,379.3,258.5,198.089,22.35,43.99,0.432,0.295,22.59,0.432,0.295,22.59
2021-11-05 14:30,158.8,218.8,107.5,0.09526901,345.7,434.6,238.6,207.4102,22.3,43.12,0.432,0.295,22.58,0.432,0.295,22.57
2021-11-05 14:40,167.4,210.7,102.8,0.1004504,349.3,421.7,240.5,209.5985,21.72,43.78,0.432,0.295,22.47,0.432,0.295,22.47
2021-11-05 14:50,132.3,156.8,97.4,0.07940162,282,325.2,221,169.2299,21.44,47.34,0.432,0.295,22.34,0.432,0.295,22.34
2021-11-05 15:00,100.6,143.9,71.71,0.06037861,227.7,308.2,175.1,136.6159,21.54,46.01,0.432,0.295,22.17,0.432,0.295,22.17
2021-11-05 15:10,106.1,119.4,82.1,0.06364121,232.7,254.2,192.7,139.6427,21.51,44.55,0.432,0.295,22.01,0.432,0.295,22.01
2021-11-05 15:20,90.5,110.9,69.57,0.05431283,204.8,244.9,165.1,122.8929,21.32,46.23,0.432,0.295,21.88,0.432,0.295,21.88
2021-11-05 15:30,68.69,80.6,58.29,0.04121494,156.3,172.1,137.8,93.79385,21.19,45.93,0.432,0.295,21.71,0.432,0.295,21.71
2021-11-05 15:40,76.02,81.6,68.49,0.04561459,169.8,181.7,154.1,101.9085,21.39,46.05,0.432,0.295,21.64,0.432,0.295,21.64
2021-11-05 15:50,59.67,69.18,50.78,0.03580098,135.7,154.9,118.9,81.43345,21.47,47.09,0.432,0.295,21.64,0.432,0.295,21.64
2021-11-05 16:00,34.69,50.3,27.62,0.02081489,87.5,117.9,72.72,52.51014,21.2,46.59,0.432,0.295,21.48,0.432,0.295,21.48
2021-11-05 16:10,27.33,27.89,25.98,0.01639566,71.61,72.65,68.79,42.96697,20.69,48.45,0.432,0.295,21.17,0.432,0.295,21.17
